2023-07-04T15:23:12,029 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:12.024', '{"time": "2023-07-04T15:23:12.024+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476992029356474'
2023-07-04T15:23:12,030 INFO  - logAll OK rabbitmq Step reached target time 8000 [ms]
2023-07-04T15:23:12,030 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:12,194 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:12,194 INFO  - logAll OK rabbitmq Step time 8.500000 s converted time 8500.000000 ms
2023-07-04T15:23:12,194 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:12.194+00:00"}
2023-07-04T15:23:12,194 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:12,532 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:12.529', '{"time": "2023-07-04T15:23:12.529+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476992531263815'
2023-07-04T15:23:12,532 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:12.529', '{"time": "2023-07-04T15:23:12.529+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476992532252866'
2023-07-04T15:23:12,533 INFO  - logAll OK rabbitmq Step reached target time 8500 [ms]
2023-07-04T15:23:12,533 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:12,672 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:12,672 INFO  - logAll OK rabbitmq Step time 9.000000 s converted time 9000.000000 ms
2023-07-04T15:23:12,672 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:12.672+00:00"}
2023-07-04T15:23:12,672 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:13,034 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:13.031', '{"time": "2023-07-04T15:23:13.031+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476993033650139'
2023-07-04T15:23:13,035 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:13.031', '{"time": "2023-07-04T15:23:13.031+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476993034624026'
2023-07-04T15:23:13,035 INFO  - logAll OK rabbitmq Step reached target time 9000 [ms]
2023-07-04T15:23:13,036 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:13,189 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:13,189 INFO  - logAll OK rabbitmq Step time 9.500000 s converted time 9500.000000 ms
2023-07-04T15:23:13,190 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:13.189+00:00"}
2023-07-04T15:23:13,190 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:13,537 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:13.534', '{"time": "2023-07-04T15:23:13.534+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476993536608470'
2023-07-04T15:23:13,537 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:13.534', '{"time": "2023-07-04T15:23:13.534+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476993537538789'
2023-07-04T15:23:13,538 INFO  - logAll OK rabbitmq Step reached target time 9500 [ms]
2023-07-04T15:23:13,538 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:14,039 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:14.037', '{"time": "2023-07-04T15:23:14.037+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476994038722886'
2023-07-04T15:23:14,039 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:14.037', '{"time": "2023-07-04T15:23:14.037+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476994039617610'
